sss_1-26-beauty-and-cosmetology-trades.pdf	sss_1	SSS 1	Beauty and Cosmetology (Trades)	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/4.pdf
sss_1-27-computer-hardware-and-gsm-repairs-trades.pdf	sss_1	SSS 1	Computer Hardware and GSM Repairs (Trades)	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/5.pdf
sss_1-28-crop-production-and-horticulture-trades.pdf	sss_1	SSS 1	Crop Production and Horticulture (Trades)	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/6.pdf
sss_2-01-english-language-core-and-compulsory.pdf	sss_2	SSS 2	English Language (Core and Compulsory)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/1.pdf
sss_2-02-general-mathematics-core-and-compulsory.pdf	sss_2	SSS 2	General Mathematics (Core and Compulsory)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/2.pdf
sss_2-03-digital-technologies-core-and-compulsory.pdf	sss_2	SSS 2	Digital Technologies (Core and Compulsory)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/4.pdf
sss_2-04-chemistry-science.pdf	sss_2	SSS 2	Chemistry (Science)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/7.pdf
sss_2-05-health-education-science.pdf	sss_2	SSS 2	Health Education (Science)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/11.pdf
sss_2-06-food-nutrition-science.pdf	sss_2	SSS 2	Food & Nutrition (Science)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/12.pdf
sss_2-07-geography-science.pdf	sss_2	SSS 2	Geography (Science)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/13.pdf
sss_2-08-technical-drawing-science.pdf	sss_2	SSS 2	Technical Drawing (Science)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/14.pdf
sss_2-09-government-humanities.pdf	sss_2	SSS 2	Government (Humanities)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/16.pdf
sss_2-10-christian-religious-studies-humanities.pdf	sss_2	SSS 2	Christian Religious Studies (Humanities)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/17.pdf
sss_2-11-islamic-studies-humanities.pdf	sss_2	SSS 2	Islamic Studies (Humanities)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/18.pdf
sss_2-12-visual-arts-humanities.pdf	sss_2	SSS 2	Visual Arts (Humanities)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/24.pdf
sss_2-13-literature-in-english-humanities.pdf	sss_2	SSS 2	Literature-in-English (Humanities)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/26.pdf
sss_2-14-catering-craft-humanities.pdf	sss_2	SSS 2	Catering Craft (Humanities)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/28.pdf
sss_2-15-financial-accounting-business.pdf	sss_2	SSS 2	Financial Accounting (Business)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/29.pdf
sss_2-16-commerce-business.pdf	sss_2	SSS 2	Commerce (Business)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/30.pdf
sss_2-17-marketing-business.pdf	sss_2	SSS 2	Marketing (Business)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/31.pdf
sss_2-18-economics-business.pdf	sss_2	SSS 2	Economics (Business)	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/32.pdf
sss_2-19-solar-photovoltaic-installation-and-maintenance-trades.pdf	sss_2	SSS 2	Solar Photovoltaic Installation and Maintenance (Trades)	https://lmis.nerdcportals.com.ng/s2_trades/necurrdc/1.pdf
sss_2-20-crop-production-and-horticulture-trades.pdf	sss_2	SSS 2	Crop Production and Horticulture (Trades)	https://lmis.nerdcportals.com.ng/s2_trades/necurrdc/6.pdf
